Man United,Fulham,West Ham,Aston Villa,Nott'm Forest,Bournemouth,Newcastle,Southampton,Ipswich,Liverpool,Arsenal,Wolves,Everton,Brighton,Brentford,Crystal Palace,Chelsea,Man City,Leicester,Tottenham
49,45,39,56,63,46,71,39,29,66,63,47,57,66,54,53,65,58,48,43
49,64,51,43,58,48,60,29,41,79,61,53,55,44,51,61,57,55,37,50
58,53,52,40,50,56,57,39,50,61,68,40,43,54,53,49,60,74,51,42
58,64,46,40,57,73,62,32,37,77,48,48,34,44,59,55,65,58,49,45
56,48,50,47,56,67,50,46,43,64,62,30,50,62,48,69,50,58,37,62
50,50,38,50,71,53,39,45,31,63,66,58,45,63,62,72,61,59,53,43
58,47,50,39,49,53,55,36,31,63,67,45,55,56,52,65,65,77,44,50
55,57,49,59,43,56,52,38,39,51,71,48,41,55,45,39,59,81,53,59
63,62,42,66,62,57,45,35,30,67,69,43,50,52,49,59,59,62,29,60
46,54,38,72,56,49,53,32,48,66,72,49,57,46,53,47,55,57,36,60
47,63,40,55,68,51,46,27,27,70,78,51,41,44,49,68,63,66,55,46
59,61,44,68,40,51,68,34,30,42,75,49,46,45,66,53,62,66,41,59
38,51,50,50,53,74,66,47,51,64,70,41,46,56,66,51,44,58,47,43
56,61,49,39,68,56,52,39,30,63,70,46,39,51,56,55,63,65,42,55
59,56,49,48,35,56,56,37,47,59,75,49,56,63,52,36,70,70,44,49
59,45,42,55,56,58,51,51,53,52,69,39,45,64,52,59,49,59,40,51
47,38,40,55,49,67,57,44,52,66,75,52,39,48,53,64,69,64,35,48
58,46,51,66,46,56,48,33,33,67,68,53,45,63,50,52,41,59,54,56
44,48,43,40,59,56,52,38,39,60,71,48,42,79,48,54,64,75,42,44
49,50,43,63,59,58,64,35,47,50,74,60,44,45,55,53,53,66,34,55
64,46,38,59,61,59,61,44,41,54,76,49,50,55,56,47,40,65,52,49
59,46,52,52,54,49,53,34,39,61,79,47,50,57,58,60,61,72,26,60
49,43,58,51,46,44,59,36,42,77,79,45,45,57,65,57,64,62,37,42
59,54,48,54,60,54,43,42,40,63,65,45,58,61,36,55,58,74,39,50
68,55,40,46,50,53,46,35,36,73,77,41,48,52,64,57,60,68,57,52
60,62,48,46,65,51,51,47,35,50,78,37,51,61,50,53,54,69,31,42
53,50,57,48,39,54,61,32,49,51,55,56,59,52,56,50,50,68,50,54
36,42,47,60,66,53,68,46,38,66,76,29,49,34,57,70,46,55,53,59
65,42,41,50,47,56,56,34,47,58,77,46,59,59,53,35,57,84,39,63
64,51,41,62,64,45,57,44,41,63,71,55,45,47,49,52,55,57,37,41
57,50,40,47,50,66,62,38,36,67,54,39,45,59,46,59,74,61,51,55
47,50,46,66,48,60,58,40,32,79,80,36,49,62,43,63,53,68,30,59
54,50,51,51,46,48,58,37,47,61,64,47,40,49,64,65,52,68,44,51
47,47,34,65,61,54,53,48,55,61,69,38,45,49,62,41,54,60,48,56
57,40,50,49,53,68,51,52,56,63,64,57,56,50,44,60,50,76,29,40
47,50,45,47,67,60,57,40,37,89,76,44,47,34,53,58,50,54,52,54
51,54,47,47,73,51,57,45,40,73,76,57,49,39,45,60,44,62,42,41
61,53,42,52,52,69,53,34,40,83,65,47,51,57,51,39,44,62,40,62
50,38,54,51,62,68,44,33,45,56,51,41,62,61,47,52,64,64,52,56
51,37,47,54,43,57,65,36,38,74,66,40,48,55,57,60,52,67,48,60
41,66,27,50,69,58,66,39,45,78,65,45,33,73,52,50,58,64,28,57
35,55,38,63,75,62,50,42,32,80,53,50,46,44,50,44,55,76,56,49
71,45,57,39,57,48,56,30,54,76,80,49,46,55,59,49,58,57,28,43
47,70,41,56,61,66,51,31,37,57,72,44,54,51,60,55,59,71,28,45
67,61,32,55,46,71,54,32,44,57,79,44,55,58,55,45,47,62,51,46
59,48,48,47,50,42,58,43,35,72,61,36,54,68,46,58,62,66,45,59
38,66,61,46,56,54,58,35,50,48,68,38,42,49,57,65,60,70,37,62
67,60,49,54,54,55,51,38,47,51,61,46,41,51,52,44,60,66,46,62
51,45,46,69,59,55,49,34,48,63,58,46,58,40,54,67,52,73,54,28
46,46,44,46,73,42,50,38,32,74,84,51,44,62,61,57,54,61,38,52
68,56,41,48,53,53,57,50,24,75,67,47,41,38,50,60,58,74,47,51
51,49,55,53,54,61,55,30,36,76,58,43,50,47,55,65,59,78,44,53
48,53,46,52,57,59,56,44,34,54,61,43,55,50,54,69,57,61,46,59
50,59,37,42,56,57,61,43,41,77,72,33,58,42,64,50,66,57,36,58
42,45,42,60,61,57,55,36,38,74,75,51,44,42,64,61,43,59,57,59
60,53,44,50,66,70,57,30,34,55,65,45,59,50,58,48,60,54,47,54
55,47,53,66,51,53,45,36,26,79,68,48,47,45,50,59,56,66,37,70
63,48,42,45,55,61,46,26,34,67,72,49,38,41,49,59,72,66,49,57
51,44,50,75,61,42,62,42,41,66,71,42,37,60,46,50,58,65,36,53
57,62,51,65,61,59,42,35,38,61,72,43,38,37,46,69,52,55,48,63
59,47,49,58,70,61,55,47,43,69,70,44,38,43,59,38,49,59,39,58
32,41,61,66,40,71,54,35,43,77,73,52,56,52,65,54,55,63,38,43
51,62,47,53,49,61,44,30,35,63,79,41,63,62,51,48,58,61,58,40
59,52,40,58,56,73,59,34,33,66,51,47,49,51,49,47,65,70,40,62
51,43,46,51,57,54,65,48,32,70,83,44,48,59,54,61,52,52,43,47
49,62,34,59,58,52,62,20,28,75,68,52,46,49,62,60,58,58,37,70
55,62,67,49,58,48,50,43,47,57,75,39,58,47,46,56,54,61,39,37
62,57,49,50,52,56,48,35,43,60,65,61,51,53,63,69,49,66,34,43
58,72,48,51,46,62,55,43,41,57,62,44,52,44,54,63,52,66,36,54
50,55,43,55,43,54,54,32,56,71,82,44,44,45,58,63,37,66,54,54
52,56,48,58,52,59,39,40,39,72,72,58,43,41,54,50,60,58,52,58
50,56,49,54,45,52,63,40,38,70,71,42,50,35,51,56,57,71,45,52
58,52,38,46,52,69,50,44,43,63,65,51,37,45,58,56,55,65,38,65
51,54,48,46,62,57,57,34,49,57,62,54,32,50,76,38,71,60,50,50
67,54,41,51,56,37,58,38,49,52,66,47,52,60,51,57,46,67,45,49
59,54,42,48,62,61,53,36,42,58,62,34,55,54,48,51,54,72,59,55
49,50,55,51,38,55,57,32,55,54,67,53,39,53,47,69,63,73,48,50
63,37,47,57,62,55,63,35,35,73,57,49,47,44,53,60,60,76,44,49
42,47,57,44,53,61,55,34,51,63,80,58,39,40,56,53,52,73,29,73
69,57,42,42,46,52,64,38,41,60,64,45,48,41,58,64,64,67,35,59
52,49,51,41,58,76,48,32,47,80,78,42,38,53,50,59,48,65,41,44
55,42,56,50,53,60,44,46,35,53,72,51,52,48,53,60,53,71,27,62
44,57,42,54,61,54,41,33,33,72,74,49,52,54,55,54,63,70,43,62
73,51,51,38,55,53,67,39,38,67,79,50,59,31,38,57,51,69,47,44
61,65,45,36,47,52,61,45,43,59,77,38,57,48,48,52,45,73,57,54
53,48,24,66,44,55,59,39,49,67,67,41,51,54,61,59,64,60,39,45
50,54,52,74,52,48,49,53,53,79,44,35,51,45,64,44,56,56,53,40
58,63,34,63,55,60,65,24,31,62,71,47,49,57,59,67,49,62,41,51
58,42,47,60,63,46,57,40,53,71,74,59,46,44,60,50,40,54,37,62
62,55,31,57,50,56,62,40,44,64,59,47,43,59,45,65,61,64,38,51
49,62,52,47,61,56,64,22,55,63,64,47,52,46,61,47,67,62,40,43
43,61,40,50,60,51,54,39,37,64,69,49,40,50,64,62,61,68,44,53
46,44,29,53,69,69,51,33,42,66,61,56,59,53,61,52,54,65,48,42
49,47,42,59,49,57,52,50,25,62,70,41,42,61,64,52,60,79,49,57
59,45,43,49,46,69,52,41,42,75,74,25,53,48,47,60,64,57,37,66
44,53,38,47,64,51,52,40,41,65,76,53,55,36,56,56,56,60,52,54
58,47,51,58,68,62,53,38,38,47,60,52,50,43,50,49,65,53,48,59
56,57,39,48,45,42,66,43,59,49,69,56,39,45,46,61,49,63,57,71
46,55,47,49,51,58,55,36,45,59,73,61,56,48,39,54,43,64,55,62
51,49,40,53,57,59,57,44,35,60,79,57,48,36,71,58,52,56,47,55
59,60,48,46,41,54,57,29,29,79,71,50,54,53,49,56,66,63,49,50
50,55,49,48,60,59,63,30,52,58,79,49,45,42,51,65,40,65,37,50
56,47,45,55,50,61,54,37,52,49,73,42,44,53,48,59,53,77,43,48
38,37,43,52,55,62,56,40,50,53,50,60,56,56,61,61,59,67,36,62
59,48,34,42,54,60,51,43,44,54,62,58,50,56,60,66,54,75,35,67
40,71,57,42,63,53,63,51,44,66,65,53,57,40,50,40,42,72,33,48
48,66,43,43,49,70,59,34,42,72,66,37,46,47,45,53,66,68,47,53
50,53,56,53,52,58,48,37,43,76,77,43,38,45,61,52,62,68,35,55
56,53,46,56,56,66,62,26,33,72,77,55,49,54,45,48,48,79,44,44
36,46,52,63,65,70,61,36,47,70,75,41,47,60,43,48,38,54,54,58
53,53,37,53,71,65,55,44,56,63,58,38,40,41,54,59,48,58,52,53
56,48,46,67,47,70,63,30,44,65,62,38,52,56,54,59,66,57,37,49
48,57,38,50,52,43,62,43,49,70,63,60,62,59,53,49,58,72,44,38
54,50,46,69,66,62,68,39,43,63,74,51,46,55,39,55,55,71,33,34
54,45,49,55,62,59,70,45,50,68,60,39,67,41,53,40,45,76,41,47
61,51,42,38,39,55,50,43,34,68,70,45,60,44,58,59,68,66,40,60
56,44,42,70,50,81,51,51,44,56,64,41,46,57,52,54,40,62,47,51
57,48,53,47,51,46,47,35,23,70,53,56,54,66,54,49,67,73,40,61
50,49,64,57,58,73,58,35,30,58,63,42,35,49,53,52,65,60,50,57
62,41,38,38,50,60,53,45,56,61,66,55,69,47,46,60,64,54,41,56
54,45,38,68,52,51,44,38,48,62,69,45,51,42,45,70,62,69,60,47
55,59,43,49,60,52,57,35,49,81,65,42,31,44,54,58,55,61,40,60
47,42,41,49,65,75,55,49,46,72,63,36,49,40,67,52,59,55,47,55
44,65,39,67,54,59,58,33,51,67,67,34,51,56,62,64,36,62,33,49
56,49,23,61,68,56,56,50,39,61,70,53,67,49,42,51,77,68,43,27
48,41,43,45,37,64,53,31,54,62,88,50,38,52,65,54,60,68,51,58
63,55,46,54,60,59,57,42,49,60,73,40,44,43,64,59,38,67,49,50
50,44,40,55,58,57,60,32,54,67,65,49,48,50,57,41,59,68,51,42
39,57,39,53,59,54,73,30,42,82,69,47,34,50,58,61,60,56,47,55
58,55,47,49,46,57,58,47,32,57,67,37,54,54,47,55,44,70,50,66
60,47,34,63,35,75,56,38,46,73,67,50,60,46,53,45,51,54,49,47
62,41,39,57,58,79,64,44,33,74,71,38,38,63,43,42,51,56,41,64
57,41,38,56,53,48,57,47,44,56,65,59,54,41,51,56,65,56,41,58
46,48,44,57,54,55,64,31,37,71,82,45,40,50,60,53,61,78,43,48
60,57,65,55,52,60,55,29,39,76,56,32,44,47,60,62,53,68,36,58
49,71,42,61,34,48,58,40,33,50,77,55,42,50,48,63,54,59,46,62
46,44,37,52,60,62,68,38,47,60,80,56,46,51,35,53,53,54,38,63
62,77,40,49,63,47,59,43,35,51,61,45,54,42,61,48,54,63,49,64
66,56,43,68,51,51,55,49,44,61,61,30,44,51,71,49,59,58,53,44
49,50,52,57,62,63,53,30,41,83,81,51,34,48,52,54,59,74,29,44
66,47,38,47,67,71,70,44,32,71,65,59,40,56,57,46,40,71,35,51
57,32,42,58,48,62,41,25,37,71,69,54,60,57,45,55,63,70,56,60
45,55,42,51,50,65,54,42,56,71,59,57,50,40,57,56,49,64,53,49
64,46,49,62,43,57,42,43,31,51,86,53,43,55,55,58,51,70,57,43
46,44,49,64,55,68,49,30,47,76,57,40,56,52,56,53,57,65,33,44
54,44,43,52,63,52,44,50,47,59,69,60,35,42,68,55,49,61,39,65
60,50,49,57,56,54,52,39,33,64,69,61,43,42,67,60,42,60,52,44
49,42,55,39,62,57,50,51,58,67,68,34,62,44,58,45,49,76,48,44
63,54,58,41,48,70,64,33,41,70,76,42,52,39,46,57,62,57,43,50
63,53,49,47,53,57,53,46,33,75,50,39,37,57,61,68,67,51,47,59
53,57,48,57,49,58,48,38,46,71,70,52,65,43,40,64,64,57,30,42
62,57,46,47,49,61,56,50,28,72,71,51,48,63,44,65,37,64,52,50
67,61,41,64,49,57,43,26,44,70,72,38,44,50,51,55,56,72,46,41
41,49,54,58,55,65,50,46,43,67,70,54,45,39,64,46,57,62,51,48
52,42,35,46,51,52,61,40,40,69,86,50,64,37,54,50,59,68,49,50
59,54,43,49,55,61,46,42,37,66,64,68,52,40,44,62,64,64,38,42
54,49,40,49,60,59,55,37,44,55,75,52,46,44,62,62,49,61,45,58
59,52,31,53,55,52,65,38,38,77,80,48,57,48,45,37,61,60,43,58
46,55,51,73,54,70,60,34,35,73,60,44,34,48,51,48,54,58,51,55
54,45,42,50,44,66,42,28,46,61,67,48,49,47,66,51,56,81,45,65
57,60,50,62,70,69,61,36,32,72,68,47,40,41,45,58,39,62,39,55
42,57,45,39,81,65,59,50,42,63,77,44,40,52,54,56,50,58,40,36
31,60,44,52,45,54,47,30,49,68,78,46,49,47,58,70,46,74,47,59
49,39,58,56,53,57,56,52,29,66,76,46,42,45,54,48,51,65,52,52
49,44,54,44,47,79,48,43,45,59,62,53,46,53,58,56,57,68,37,59
63,53,46,61,58,50,47,32,40,60,85,51,54,48,47,53,64,66,38,43
52,48,35,52,53,69,54,36,55,73,70,52,41,47,55,45,54,75,39,54
64,36,32,59,51,67,58,32,46,54,72,38,58,52,55,40,71,64,41,61
44,52,44,66,45,52,60,37,44,58,62,50,59,70,63,56,54,58,32,52
49,46,56,53,55,59,48,38,34,63,58,51,50,35,51,56,55,72,50,60
66,44,52,64,43,60,32,33,43,52,83,63,41,53,60,68,56,64,33,54
57,49,52,53,45,63,63,39,47,66,56,52,43,51,63,58,52,62,38,53
56,43,38,61,57,54,67,42,50,56,64,53,55,51,46,51,54,50,48,51
40,53,58,50,48,49,56,29,38,60,69,57,65,52,57,50,53,74,47,52
51,59,33,48,57,49,52,42,53,74,84,30,35,53,54,67,47,71,43,59
57,42,23,59,50,61,61,41,31,67,66,65,50,49,56,52,61,66,39,63
36,58,57,48,68,51,47,30,36,64,66,43,53,52,42,61,57,75,62,44
59,51,59,46,49,56,66,30,34,67,68,49,40,49,59,51,53,58,47,51
55,50,41,50,44,54,62,27,41,80,69,46,55,62,50,62,57,70,41,46
52,56,48,54,58,66,62,21,36,70,74,49,60,46,43,66,48,66,48,47
56,40,43,55,45,57,45,38,44,78,76,38,50,51,68,38,69,69,43,57
57,63,51,43,52,62,50,29,39,66,66,48,44,41,47,62,64,69,50,56
60,35,45,38,49,62,60,32,44,68,65,55,47,54,54,54,58,68,42,59
52,48,50,50,60,59,52,31,40,76,73,38,45,43,64,51,67,62,33,62
68,53,41,64,60,48,53,44,41,48,66,56,48,50,43,60,58,60,31,63
48,39,38,58,59,58,53,41,25,52,75,55,50,60,68,66,60,58,38,58
72,42,34,54,42,53,52,45,45,60,75,43,47,37,58,56,50,72,45,65
50,47,45,53,49,58,49,37,47,60,79,37,49,52,42,70,68,57,51,52
36,58,43,49,63,47,71,29,39,59,70,49,54,50,70,50,65,67,40,55
64,35,52,34,35,56,71,50,32,70,70,37,47,42,53,48,67,84,49,59
59,53,34,51,59,66,41,48,30,55,69,60,43,54,48,74,52,66,42,58
53,62,41,76,36,66,66,39,43,65,65,45,50,61,47,54,48,53,41,53
50,62,34,37,57,52,50,41,48,66,71,50,45,54,54,61,62,69,41,54
47,63,37,49,60,57,62,22,48,63,62,51,54,49,63,52,79,68,30,56
62,59,41,61,63,66,45,47,41,73,77,56,49,43,49,59,39,57,37,40
51,44,41,59,70,68,57,39,50,63,61,37,50,60,46,58,60,45,47,60
53,64,48,67,52,43,60,38,28,68,69,43,40,48,66,58,54,62,39,48
41,53,50,38,69,42,45,45,52,64,74,49,38,55,65,48,74,66,56,42
57,49,43,47,53,58,61,45,38,73,90,51,34,58,43,56,60,59,40,53
36,52,48,51,50,59,48,36,39,77,69,47,51,54,44,66,50,70,42,57
72,43,41,48,56,61,47,51,40,62,62,48,49,52,58,58,49,61,50,44
44,49,40,48,46,62,49,41,38,65,85,60,46,44,49,65,55,75,44,65
38,53,43,58,49,68,65,41,43,64,65,47,58,46,44,61,61,49,57,44
49,49,45,59,56,62,58,34,40,84,67,48,55,45,52,53,33,64,53,44
52,65,39,48,52,51,52,32,47,64,52,48,45,48,54,69,63,79,40,56
39,63,37,52,60,73,70,28,30,58,73,42,52,46,60,54,56,82,37,44
46,46,48,53,52,63,54,34,60,52,80,41,46,49,44,70,56,60,37,59
56,65,35,57,34,61,50,47,24,81,62,54,50,61,58,68,51,55,38,54
42,30,40,66,63,70,64,23,42,62,84,55,48,59,63,62,49,62,43,48
61,55,41,56,65,42,56,19,43,64,78,52,33,63,35,58,72,57,47,54
57,57,37,65,51,57,61,38,45,60,62,51,37,45,60,61,55,54,48,49
46,58,57,42,51,62,55,35,41,54,75,35,60,56,63,49,48,70,38,59
52,50,29,57,57,56,46,50,45,57,59,62,34,40,64,60,59,66,57,53
60,66,45,56,56,54,36,39,39,63,60,45,58,47,53,53,42,80,40,71
59,48,48,46,47,58,64,36,45,58,66,34,58,68,66,60,56,56,47,52
36,52,39,54,58,60,50,40,45,60,74,53,47,65,49,48,52,65,51,59
40,56,54,42,56,52,52,30,43,54,77,62,50,36,66,58,52,61,42,64
44,49,51,50,54,55,69,36,32,61,74,49,48,47,60,59,52,60,45,70
47,63,41,50,58,54,64,34,44,53,64,37,50,46,42,60,56,72,48,51
62,68,48,47,42,66,57,34,48,64,50,52,36,55,59,58,52,69,41,52
49,48,48,53,62,60,50,35,49,67,59,52,45,51,63,62,57,62,27,47
55,42,47,41,56,80,58,45,42,52,61,42,61,53,55,66,38,65,56,53
58,51,49,49,76,53,49,51,42,53,62,56,39,59,47,53,49,75,42,40
57,51,40,74,28,56,53,49,54,54,79,57,41,46,61,45,52,54,52,46
53,55,41,51,41,78,44,47,48,70,72,42,37,55,43,52,54,73,46,57
53,42,50,49,63,61,56,32,43,58,60,51,50,47,56,53,47,66,49,54
65,44,46,58,60,49,48,50,38,64,73,53,53,43,50,64,46,45,47,44
49,53,43,57,55,55,59,42,35,73,73,47,53,55,46,45,39,71,49,55
46,41,35,57,70,60,57,30,51,54,83,37,39,64,56,43,70,66,51,52
43,52,42,51,56,70,43,48,36,63,74,41,57,51,49,47,62,69,42,65
62,42,56,61,59,56,56,37,36,61,71,44,57,39,55,51,52,61,47,46
61,42,48,55,61,42,52,36,53,54,65,46,49,38,64,44,60,77,31,68
46,48,49,50,64,66,52,26,47,59,75,46,60,51,46,62,54,60,49,50
45,53,47,65,52,63,60,44,41,76,74,44,58,40,53,43,49,64,34,41
48,50,54,70,54,75,56,30,29,67,72,51,38,56,56,51,50,53,40,61
51,66,43,52,54,63,57,37,32,51,79,45,43,44,68,54,50,66,42,63
41,46,49,53,60,63,50,29,41,64,62,57,46,49,59,49,57,74,55,57
67,48,43,43,54,54,56,41,54,61,61,46,49,53,48,59,63,53,31,63
48,49,43,51,52,49,66,22,36,60,72,47,47,65,64,59,54,75,37,60
55,51,43,51,51,50,57,36,38,60,72,38,54,56,60,54,73,69,36,53
49,27,46,59,51,64,63,28,40,70,61,41,45,57,62,65,48,75,40,67
48,60,40,44,67,81,46,39,43,68,69,48,29,62,58,64,61,42,49,51
38,55,60,48,59,46,49,39,44,81,76,50,42,46,61,52,62,68,45,42
58,41,52,48,49,56,53,62,28,69,61,39,40,50,44,63,68,75,45,46
51,59,43,49,34,54,54,37,49,77,72,49,48,46,46,51,60,71,42,69
50,50,44,60,50,52,59,36,46,59,66,38,46,40,58,59,63,64,61,54
46,61,37,51,53,69,51,37,38,64,61,40,41,44,54,64,54,65,48,72
61,38,50,40,47,58,65,41,40,75,71,49,53,48,52,56,51,44,62,58
55,60,45,52,64,48,55,50,37,61,76,50,60,38,44,56,46,72,41,42
50,48,53,72,55,52,66,45,26,78,71,42,56,40,42,44,63,71,42,50
68,43,26,46,41,49,54,58,36,69,69,56,54,55,60,56,57,68,47,53
41,51,51,66,55,51,48,39,51,65,71,53,45,44,57,50,54,75,42,55
46,51,52,53,46,44,43,55,54,69,72,43,47,41,51,56,58,94,44,43
48,63,48,54,43,61,47,39,34,69,69,50,47,54,59,58,61,65,36,60
46,48,50,50,52,61,54,51,52,54,72,56,43,56,45,47,53,61,39,58
52,40,46,63,49,51,47,30,39,47,76,46,58,62,57,55,73,63,42,47
57,50,48,54,55,48,50,35,33,60,70,56,58,47,48,63,61,63,46,69
58,41,46,51,45,76,57,28,55,85,68,35,45,55,60,53,55,59,40,46
55,52,40,45,58,55,48,46,29,60,76,50,57,54,56,50,62,61,49,57
52,60,52,52,40,57,51,28,34,54,77,53,51,71,54,56,60,57,44,47
45,55,49,65,62,45,50,41,44,51,80,40,53,36,50,65,60,69,46,50
39,52,50,68,62,68,65,27,31,65,62,42,47,61,61,57,43,70,49,51
62,45,38,53,66,60,55,45,43,65,59,47,44,69,49,37,58,62,38,65
38,57,41,48,63,49,46,35,41,63,58,44,48,57,64,54,62,70,53,61
50,55,37,47,58,59,58,38,33,45,64,44,46,50,53,68,71,90,54,47
37,52,56,48,65,55,57,48,36,75,67,53,39,47,61,52,61,58,42,50
58,54,45,61,58,61,54,21,37,54,64,46,58,47,49,48,54,69,56,45
67,54,53,58,54,59,59,44,48,70,66,43,38,33,47,51,66,55,35,60
44,48,56,58,51,62,56,44,39,74,71,42,33,52,60,53,63,73,39,50
56,45,44,49,53,62,63,46,36,61,91,51,50,44,52,52,66,56,40,47
46,39,59,54,49,58,64,46,64,74,64,55,47,43,51,62,39,62,50,46
51,58,42,50,46,46,53,34,42,81,84,54,60,42,51,52,52,70,36,53
59,56,43,54,54,54,66,31,38,65,69,46,45,52,62,64,60,68,41,39
48,58,36,56,50,48,50,33,35,72,69,59,59,50,58,54,44,78,43,58
52,45,60,58,54,52,66,30,23,55,76,50,43,54,60,60,60,62,42,54
48,51,33,52,55,54,62,60,54,64,74,61,33,46,49,59,58,60,20,66
70,34,33,58,47,64,64,42,44,64,74,38,62,55,67,56,51,54,42,40
59,57,42,44,68,61,63,42,34,55,71,39,59,54,47,64,48,71,45,44
61,51,51,45,60,55,70,39,40,63,54,41,55,39,58,61,51,68,43,49
50,32,42,63,69,59,49,38,45,73,71,32,52,66,65,58,50,59,39,54
48,43,59,50,48,43,73,44,45,62,73,37,33,50,81,56,64,65,44,43
55,50,55,47,49,59,62,35,22,58,74,42,74,51,64,60,46,67,45,52
57,56,46,56,44,60,53,43,43,79,54,40,34,58,50,50,55,73,57,47
58,62,39,46,52,49,66,31,39,68,73,50,49,49,44,66,62,61,35,57
52,56,44,48,65,65,57,31,38,63,75,48,51,39,62,36,52,63,58,55
57,45,43,64,43,59,58,33,48,76,59,43,42,44,58,62,54,61,50,55
61,51,46,61,54,59,63,34,35,63,63,57,50,51,68,57,48,53,47,53
60,56,54,41,51,60,79,45,38,69,66,44,38,51,50,49,44,64,40,60
55,58,37,46,76,51,58,43,51,69,60,37,55,49,55,47,54,73,27,55
57,53,40,64,50,60,55,28,38,67,70,59,46,56,54,46,59,56,36,60
54,58,35,57,46,49,67,44,34,59,64,45,47,54,54,66,55,59,46,44
39,56,43,46,54,49,74,37,47,71,72,46,48,56,55,56,50,53,43,53
50,59,36,61,41,47,48,55,20,56,67,61,58,44,68,57,62,59,45,56
66,44,37,35,55,56,71,30,37,60,68,52,54,55,53,55,46,71,47,64
52,48,49,58,46,59,57,38,33,69,63,42,40,59,65,57,55,60,47,61
44,48,53,36,63,56,55,48,50,73,65,34,59,64,74,54,48,57,35,40
69,38,42,62,64,68,56,34,30,58,80,57,37,43,52,59,60,66,35,44
59,60,40,61,55,57,46,46,32,62,63,43,47,38,61,54,44,81,47,56
60,60,52,55,61,77,58,33,38,54,57,46,57,35,63,49,45,63,48,61
61,52,52,46,55,55,70,28,37,71,77,58,35,56,45,43,43,58,56,64
51,55,36,41,58,57,64,39,38,60,72,47,35,74,54,60,58,64,36,62
64,55,52,62,61,53,52,40,37,57,64,34,39,63,57,54,61,64,36,52
45,50,52,60,67,57,57,37,37,60,78,27,47,59,43,60,65,71,52,50
52,62,38,47,48,70,66,24,44,66,66,49,52,51,47,67,60,68,44,48
52,39,35,57,66,50,58,32,41,58,69,61,56,44,48,58,66,68,39,53
51,54,41,45,60,64,57,35,44,73,72,33,41,48,65,55,46,67,48,47
57,59,52,41,78,61,57,36,34,67,72,42,52,47,62,46,54,67,30,50
71,61,51,52,66,48,49,40,33,66,64,47,45,38,49,63,42,79,44,59
50,59,43,37,53,54,52,34,38,64,82,45,55,51,39,63,52,68,60,64
62,52,51,52,55,75,66,23,32,61,67,50,54,62,44,61,38,67,33,54
35,56,51,45,49,61,58,48,31,90,62,51,46,48,54,61,47,71,29,65
46,51,42,43,68,51,66,41,47,74,69,43,43,47,61,46,56,60,32,56
46,59,53,44,50,49,62,54,52,68,70,47,62,41,40,55,49,60,46,56
70,33,47,53,51,51,53,46,47,54,71,48,53,36,57,57,56,72,47,59
45,49,52,48,63,44,72,31,47,59,67,47,46,46,57,64,58,57,42,49
57,59,52,45,49,61,57,36,37,60,58,52,48,68,49,65,53,70,44,44
48,60,43,41,47,54,66,33,52,76,64,37,54,56,60,49,50,68,51,48
63,49,54,42,50,68,65,43,37,63,50,47,38,54,38,67,55,68,47,58
78,47,52,54,46,65,46,48,26,67,75,39,29,65,65,46,52,49,50,58
69,43,44,54,65,46,55,34,47,61,61,47,67,61,38,62,62,60,51,37
76,69,35,52,52,69,51,37,44,54,61,45,42,43,59,57,67,55,36,49
56,53,53,42,44,53,49,44,45,53,64,53,53,53,57,34,65,68,54,57
68,45,50,53,51,57,56,53,35,64,70,51,52,31,44,59,56,63,50,48
47,55,51,47,52,67,44,35,41,68,59,52,53,47,54,59,68,60,43,44
55,61,49,57,45,57,49,32,54,59,56,49,52,48,53,73,51,57,29,64
61,42,48,50,48,54,53,38,50,49,71,38,51,64,69,59,51,51,43,59
50,57,41,47,50,55,64,45,43,62,72,50,56,54,43,75,49,65,27,58
41,68,55,53,61,53,43,28,39,60,65,48,46,55,59,75,53,73,37,42
56,43,49,52,81,63,47,34,29,72,87,40,41,44,48,55,53,51,47,68
51,62,45,48,57,47,56,39,52,74,63,52,56,41,58,41,62,60,55,47
67,48,58,37,53,72,64,47,42,69,60,55,38,32,41,45,68,75,41,56
65,41,35,40,55,60,60,32,43,61,72,41,47,56,59,53,44,63,57,59
60,59,43,53,66,54,49,33,42,61,73,40,44,55,59,66,69,58,33,48
49,44,40,31,60,43,69,45,38,78,71,49,53,48,68,47,60,68,45,53
45,54,41,54,46,50,64,42,37,60,58,48,43,60,49,65,68,51,58,61
44,67,40,44,56,72,52,39,34,68,79,53,46,59,53,59,62,58,25,56
56,61,38,53,43,59,70,40,59,55,67,50,48,52,60,50,45,63,55,47
60,64,51,49,50,46,55,40,37,77,70,45,44,54,42,70,56,71,36,42
44,40,52,40,62,43,49,45,36,62,57,46,69,55,51,73,55,65,46,68
67,48,49,47,57,63,46,36,32,50,74,45,46,48,50,62,61,79,49,47
59,44,43,36,63,64,50,33,51,60,70,35,54,47,61,57,73,66,32,44
56,52,39,58,61,46,56,34,28,66,66,40,37,65,57,67,75,65,35,56
51,53,43,66,66,75,56,48,51,53,82,54,39,55,41,43,47,56,46,44
61,46,51,57,43,70,42,38,41,54,70,52,54,51,52,59,31,72,46,48
50,52,41,43,60,59,58,34,40,72,63,48,62,47,52,40,51,62,55,56
60,57,49,55,49,61,41,25,37,61,63,38,52,52,66,54,54,73,58,50
51,53,28,65,61,64,61,40,54,70,59,51,45,56,49,47,61,62,36,46
